AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
57.0,59.8987,10.815,3/6/2020,2,norway
23.1,59.8987,10.815,3/7/2020,1,norway
5.8,59.8987,10.815,3/8/2020,1,norway
16.4,59.8987,10.815,3/9/2020,1,norway
12.3,59.8987,10.815,3/10/2020,1,norway
21.0,59.8987,10.815,3/11/2020,1,norway
34.9,59.8987,10.815,3/13/2020,1,norway
13.2,59.8987,10.815,3/14/2020,1,norway
6.0,59.8987,10.815,3/15/2020,1,norway
26.7,59.8987,10.815,3/16/2020,1,norway
9.2,59.8987,10.815,3/17/2020,1,norway
16.5,59.8987,10.815,3/18/2020,1,norway
36.1,59.8987,10.815,3/20/2020,1,norway
24.7,59.8987,10.815,3/21/2020,1,norway
11.9,59.8987,10.815,3/22/2020,1,norway
9.0,59.8987,10.815,3/23/2020,1,norway
7.7,59.8987,10.815,3/24/2020,1,norway
11.2,59.8987,10.815,3/25/2020,1,norway
32.8,59.8987,10.815,3/27/2020,1,norway
