AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
51.8,43.8514,25.9641,2/17/2020,2,bulgaria
25.5,43.8514,25.9641,2/20/2020,1,bulgaria
14.4,43.8514,25.9641,2/23/2020,1,bulgaria
32.7,43.8514,25.9641,2/26/2020,1,bulgaria
16.3,43.8514,25.9641,2/28/2020,1,bulgaria
24.5,43.8514,25.9641,3/3/2020,1,bulgaria
13.6,43.8514,25.9641,3/9/2020,1,bulgaria
11.7,43.8514,25.9641,3/10/2020,1,bulgaria
32.7,43.8514,25.9641,3/12/2020,1,bulgaria
15.0,43.8514,25.9641,3/14/2020,1,bulgaria
12.3,43.8514,25.9641,3/15/2020,1,bulgaria
33.2,43.8514,25.9641,3/18/2020,1,bulgaria
24.2,43.8514,25.9641,3/21/2020,1,bulgaria
11.5,43.8514,25.9641,3/26/2020,1,bulgaria
23.4,43.8514,25.9641,3/27/2020,1,bulgaria
12.2,43.8514,25.9641,3/30/2020,1,bulgaria
11.5,43.8514,25.9641,3/31/2020,1,bulgaria
37.8,43.8514,25.9641,1/8/2020,1,bulgaria
45.4,43.8514,25.9641,1/10/2020,1,bulgaria
30.8,43.8514,25.9641,1/11/2020,1,bulgaria
37.2,43.8514,25.9641,1/13/2020,1,bulgaria
52.5,43.8514,25.9641,1/14/2020,2,bulgaria
23.2,43.8514,25.9641,1/16/2020,1,bulgaria
16.5,43.8514,25.9641,1/19/2020,1,bulgaria
24.5,43.8514,25.9641,1/20/2020,1,bulgaria
17.1,43.8514,25.9641,1/22/2020,1,bulgaria
23.0,43.8514,25.9641,1/23/2020,1,bulgaria
30.7,43.8514,25.9641,1/25/2020,1,bulgaria
35.9,43.8514,25.9641,1/26/2020,1,bulgaria
19.2,43.8514,25.9641,1/29/2020,1,bulgaria
16.3,43.8514,25.9641,2/1/2020,1,bulgaria
8.7,43.8514,25.9641,2/3/2020,1,bulgaria
25.7,43.8514,25.9641,2/4/2020,1,bulgaria
15.4,43.8514,25.9641,2/7/2020,1,bulgaria
39.7,43.8514,25.9641,2/9/2020,1,bulgaria
78.8,43.8514,25.9641,2/10/2020,2,bulgaria
13.9,43.8514,25.9641,2/12/2020,1,bulgaria
30.9,43.8514,25.9641,2/13/2020,1,bulgaria
25.0,43.8514,25.9641,2/15/2020,1,bulgaria
26.0,43.8514,25.9641,2/16/2020,1,bulgaria
26.5,43.8514,25.9641,2/18/2020,1,bulgaria
27.6,43.8514,25.9641,2/19/2020,1,bulgaria
21.2,43.8514,25.9641,2/21/2020,1,bulgaria
16.1,43.8514,25.9641,2/22/2020,1,bulgaria
13.3,43.8514,25.9641,2/24/2020,1,bulgaria
42.9,43.8514,25.9641,2/25/2020,1,bulgaria
15.3,43.8514,25.9641,2/27/2020,1,bulgaria
38.9,43.8514,25.9641,3/1/2020,1,bulgaria
12.4,43.8514,25.9641,3/4/2020,1,bulgaria
16.3,43.8514,25.9641,3/5/2020,1,bulgaria
21.7,43.8514,25.9641,3/7/2020,1,bulgaria
11.3,43.8514,25.9641,3/8/2020,1,bulgaria
13.1,43.8514,25.9641,3/11/2020,1,bulgaria
36.2,43.8514,25.9641,3/13/2020,1,bulgaria
27.9,43.8514,25.9641,3/16/2020,1,bulgaria
33.4,43.8514,25.9641,3/17/2020,1,bulgaria
18.0,43.8514,25.9641,3/19/2020,1,bulgaria
38.7,43.8514,25.9641,3/20/2020,1,bulgaria
8.4,43.8514,25.9641,3/22/2020,1,bulgaria
9.8,43.8514,25.9641,3/23/2020,1,bulgaria
10.5,43.8514,25.9641,3/25/2020,1,bulgaria
13.7,43.8514,25.9641,3/28/2020,1,bulgaria
10.3,43.8514,25.9641,3/29/2020,1,bulgaria
32.3,43.2682,26.9384,3/2/2020,1,bulgaria
44.0,43.2682,26.9384,1/9/2020,1,bulgaria
20.9,43.2682,26.9384,2/11/2020,1,bulgaria
68.5,43.2682,26.9384,1/10/2020,2,bulgaria
54.4,43.2682,26.9384,1/15/2020,2,bulgaria
13.2,43.2682,26.9384,1/18/2020,1,bulgaria
13.6,43.2682,26.9384,1/21/2020,1,bulgaria
22.9,43.2682,26.9384,1/31/2020,1,bulgaria
28.3,43.2682,26.9384,2/21/2020,1,bulgaria
25.8,43.2682,26.9384,2/26/2020,1,bulgaria
17.9,43.2682,26.9384,2/29/2020,1,bulgaria
22.0,43.2682,26.9384,3/6/2020,1,bulgaria
29.3,43.2682,26.9384,3/13/2020,1,bulgaria
6.9,43.2682,26.9384,3/24/2020,1,bulgaria
10.2,43.2682,26.9384,3/30/2020,1,bulgaria
6.7,43.2682,26.9384,3/31/2020,1,bulgaria
17.0,43.2682,26.9384,1/8/2020,1,bulgaria
34.1,43.2682,26.9384,1/11/2020,1,bulgaria
29.7,43.2682,26.9384,1/12/2020,1,bulgaria
62.3,43.2682,26.9384,1/13/2020,2,bulgaria
62.9,43.2682,26.9384,1/14/2020,2,bulgaria
39.3,43.2682,26.9384,1/16/2020,1,bulgaria
17.9,43.2682,26.9384,1/17/2020,1,bulgaria
12.2,43.2682,26.9384,1/19/2020,1,bulgaria
14.6,43.2682,26.9384,1/20/2020,1,bulgaria
13.8,43.2682,26.9384,1/22/2020,1,bulgaria
15.6,43.2682,26.9384,1/23/2020,1,bulgaria
48.8,43.2682,26.9384,1/24/2020,1,bulgaria
